,AST,AST_ADJ,AST_PTS_CREATED,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,FT_AST,GP,L,MIN,PASSES_MADE,PASSES_RECEIVED,PLAYER_ID,PLAYER_NAME,POTENTIAL_AST,SECONDARY_AST,TEAM_ABBREVIATION,TEAM_ID,W
235,0,1,0,0.0,0.026,0,5,3,40.0,38,20,201941,Jordan Hill,1,1,MIN,1610612750,2
236,19,29,50,0.056,0.086,2,37,11,384.0,339,398,203895,Jordan McRae,42,8,CLE,1610612739,26
237,7,10,18,0.034,0.049,1,23,14,136.0,203,152,1626175,Jordan Mickey,22,2,BOS,1610612738,9
238,56,73,124,0.08,0.104,1,28,19,346.0,703,710,101181,Jose Calderon,108,16,ATL,1610612737,9
239,1,1,3,0.1,0.1,0,1,1,7.0,10,6,203962,Josh Huestis,1,0,OKC,1610612760,0
240,50,59,116,0.071,0.083,4,22,16,381.0,707,558,201177,Josh McRoberts,108,5,MIA,1610612748,6
241,94,117,225,0.069,0.086,5,38,24,1100.0,1368,1438,1626196,Josh Richardson,207,18,MIA,1610612748,14
242,375,454,894,0.118,0.143,29,51,27,1673.0,3177,3627,201950,Jrue Holiday,744,48,NOP,1610612740,24
243,22,32,58,0.038,0.056,1,49,26,627.0,573,386,1627823,Juan Hernangomez,56,8,DEN,1610612743,23
244,219,268,558,0.087,0.107,17,59,41,1691.0,2505,2123,203944,Julius Randle,446,32,LAL,1610612747,18
245,40,54,97,0.036,0.049,6,59,39,870.0,1113,957,1626147,Justin Anderson,102,8,PHI,1610612755,20
246,42,64,109,0.032,0.048,4,51,42,981.0,1329,1038,203120,Justin Hamilton,90,18,BKN,1610612751,9
247,2,2,5,0.048,0.048,0,3,2,31.0,42,39,202712,Justin Harper,5,0,PHI,1610612755,1
248,75,115,178,0.062,0.095,7,67,41,1278.0,1205,1347,203200,Justin Holiday,154,32,NYK,1610612752,26
249,66,85,154,0.081,0.104,6,18,14,625.0,819,798,1626159,Justise Winslow,124,14,MIA,1610612748,4
250,99,125,231,0.062,0.078,14,54,29,1100.0,1597,1311,203994,Jusuf Nurkic,167,14,POR,1610612757,25
251,5,6,12,0.037,0.044,0,35,13,245.0,135,166,203909,KJ McDaniels,14,1,BKN,1610612751,22
252,185,243,431,0.059,0.078,17,66,38,2423.0,3119,2757,1626157,Karl-Anthony Towns,348,41,MIN,1610612750,28
253,198,261,498,0.107,0.141,16,58,12,1971.0,1846,2549,202695,Kawhi Leonard,386,48,SAS,1610612759,46
254,49,68,130,0.1,0.138,5,37,13,353.0,491,622,1627770,Kay Felder,95,14,CLE,1610612739,24
255,117,151,289,0.058,0.075,12,60,22,1266.0,2014,1686,203482,Kelly Olynyk,227,22,BOS,1610612738,38
256,37,54,91,0.042,0.061,3,64,25,1224.0,887,765,1626162,Kelly Oubre Jr.,71,13,WAS,1610612764,39
257,364,502,893,0.09,0.124,49,66,37,2287.0,4036,4946,202689,Kemba Walker,760,90,CHA,1610612766,29
258,43,67,103,0.038,0.059,5,48,26,1062.0,1134,697,202702,Kenneth Faried,89,19,DEN,1610612743,22
259,156,221,358,0.084,0.12,14,65,30,1776.0,1848,2047,203145,Kent Bazemore,276,51,ATL,1610612737,35
260,164,205,381,0.105,0.131,9,61,31,2100.0,1566,1942,203484,Kentavious Caldwell-Pope,329,32,DET,1610612765,30
261,283,367,701,0.126,0.163,22,59,10,1980.0,2245,2510,201142,Kevin Durant,489,61,GSW,1610612744,49
262,88,113,207,0.047,0.06,4,46,13,1466.0,1882,1596,201567,Kevin Love,152,21,CLE,1610612739,33
263,18,23,46,0.042,0.053,3,37,21,420.0,433,327,202338,Kevin Seraphin,44,2,IND,1610612754,16
264,27,36,69,0.051,0.069,2,48,9,425.0,525,386,1626172,Kevon Looney,51,7,GSW,1610612744,39
265,55,73,129,0.107,0.141,8,14,5,390.0,516,529,203114,Khris Middleton,96,10,MIL,1610612749,9
266,130,212,303,0.079,0.129,19,63,12,2155.0,1647,2455,202691,Klay Thompson,230,63,GSW,1610612744,51
267,40,62,97,0.028,0.044,3,66,41,1316.0,1405,958,201585,Kosta Koufos,101,19,SAC,1610612758,25
268,147,193,347,0.083,0.109,8,62,35,1016.0,1774,1805,1627739,Kris Dunn,285,38,MIN,1610612750,27
269,22,41,54,0.024,0.044,3,46,19,552.0,925,640,2743,Kris Humphries,57,16,ATL,1610612737,27
270,81,120,205,0.034,0.051,8,57,34,1877.0,2350,2258,204001,Kristaps Porzingis,172,31,NYK,1610612752,23
271,66,101,159,0.072,0.111,6,56,11,747.0,913,721,203937,Kyle Anderson,118,30,SAS,1610612759,45
272,103,133,239,0.085,0.109,11,58,28,1568.0,1215,1217,2594,Kyle Korver,168,19,CLE,1610612739,30
273,378,491,888,0.114,0.148,49,55,24,2078.0,3317,3809,200768,Kyle Lowry,693,64,TOR,1610612761,31
274,93,113,213,0.063,0.076,5,65,40,993.0,1480,1052,203124,Kyle O'Quinn,166,15,NYK,1610612752,25
275,5,8,12,0.023,0.037,0,28,15,285.0,215,182,202713,Kyle Singler,15,3,OKC,1610612760,13
276,0,0,0,0.0,0.0,0,10,1,31.0,49,45,1627787,Kyle Wiltjer,1,0,HOU,1610612745,9
277,342,463,853,0.112,0.151,34,58,19,2046.0,3067,3961,202681,Kyrie Irving,665,87,CLE,1610612739,39
278,116,155,298,0.058,0.077,11,57,12,1873.0,2013,2189,200746,LaMarcus Aldridge,240,28,SAS,1610612759,45
279,6,9,13,0.094,0.141,2,5,4,40.0,64,76,203934,Lamar Patterson,11,1,ATL,1610612737,1
280,34,40,81,0.111,0.13,0,11,8,228.0,307,348,202362,Lance Stephenson,84,6,MIN,1610612750,3
281,30,46,73,0.032,0.049,4,42,28,852.0,934,773,202498,Lance Thomas,76,12,NYK,1610612752,14
282,69,96,168,0.064,0.089,9,60,37,1164.0,1081,1280,204038,Langston Galloway,151,18,SAC,1610612758,23
283,72,104,176,0.051,0.073,12,48,33,1061.0,1418,974,1626204,Larry Nance Jr.,140,20,LAL,1610612747,15
284,45,57,106,0.049,0.062,2,48,22,693.0,917,574,202730,Lavoy Allen,88,10,IND,1610612754,26
285,531,660,1381,0.149,0.185,50,60,17,2261.0,3566,4236,2544,LeBron James,1029,80,CLE,1610612739,43
286,75,98,176,0.093,0.122,10,61,42,851.0,804,1016,2571,Leandro Barbosa,146,13,PHX,1610612756,19
287,202,263,447,0.111,0.145,22,67,42,1608.0,1815,2500,101150,Lou Williams,355,38,HOU,1610612745,25
288,28,41,68,0.031,0.045,2,65,27,1438.0,905,818,201601,Luc Mbah a Moute,56,11,LAC,1610612746,38
289,39,59,105,0.042,0.064,5,51,21,1040.0,922,545,203512,Lucas Nogueira,89,15,TOR,1610612761,30
290,37,51,86,0.055,0.076,2,35,28,443.0,667,511,2449,Luis Scola,69,12,BKN,1610612751,7
291,29,38,72,0.023,0.03,3,58,28,906.0,1256,950,202337,Luke Babbitt,74,6,MIA,1610612748,30
292,74,98,177,0.047,0.062,4,56,38,1486.0,1587,1316,2736,Luol Deng,161,20,LAL,1610612747,18
293,11,13,27,0.067,0.079,0,22,13,198.0,165,201,1627781,Malachi Richardson,19,2,SAC,1610612758,9
294,263,369,627,0.093,0.13,42,64,34,1658.0,2834,2952,1627763,Malcolm Brogdon,485,63,MIL,1610612749,30
295,170,233,406,0.092,0.127,16,63,29,1100.0,1839,2083,1627098,Malcolm Delaney,361,47,ATL,1610612737,34
296,6,13,15,0.094,0.203,2,19,11,87.0,64,87,1627736,Malik Beasley,9,5,DEN,1610612743,8
297,0,0,0,0.0,0.0,0,2,1,5.0,5,7,202412,Manny Harris,0,0,DAL,1610612742,1
298,147,202,356,0.115,0.158,15,56,11,1052.0,1278,1448,1938,Manu Ginobili,256,40,SAS,1610612759,45
299,283,358,690,0.087,0.11,29,64,28,2196.0,3269,3586,201188,Marc Gasol,581,46,MEM,1610612763,36
300,52,61,114,0.118,0.139,4,23,18,237.0,439,440,1626273,Marcelo Huertas,95,5,LAL,1610612747,5
301,98,137,242,0.039,0.054,7,66,25,2187.0,2526,1460,101162,Marcin Gortat,211,31,WAS,1610612764,41
302,122,165,293,0.102,0.138,12,62,35,1505.0,1196,1451,201158,Marco Belinelli,239,30,CHA,1610612766,27
303,141,180,317,0.065,0.083,19,65,32,2176.0,2174,1998,202694,Marcus Morris,253,20,DET,1610612765,33
304,280,370,684,0.103,0.136,16,64,24,1966.0,2720,2924,203935,Marcus Smart,555,73,BOS,1610612738,40
305,40,52,90,0.082,0.106,5,33,18,575.0,489,585,201977,Marcus Thornton,78,7,WAS,1610612764,15
306,38,49,86,0.07,0.09,1,51,36,659.0,546,589,1626209,Mario Hezonja,74,10,ORL,1610612753,15
307,118,162,282,0.065,0.09,16,64,25,2044.0,1803,1767,202693,Markieff Morris,214,27,WAS,1610612764,39
308,42,62,92,0.029,0.043,3,65,44,1288.0,1432,1184,1627737,Marquese Chriss,88,17,PHX,1610612756,21
309,52,71,131,0.039,0.053,2,67,27,1067.0,1346,1152,201578,Marreese Speights,103,15,LAC,1610612746,40
310,4,7,10,0.049,0.085,0,11,7,70.0,82,35,1627850,Marshall Plumlee,9,3,NYK,1610612752,4
311,86,128,223,0.029,0.043,17,61,36,1824.0,2977,2306,101107,Marvin Williams,176,25,CHA,1610612766,25
312,257,322,608,0.106,0.132,29,66,36,1807.0,2434,2031,203486,Mason Plumlee,486,36,DEN,1610612743,30
313,163,210,378,0.07,0.09,12,60,36,1474.0,2337,1689,2440,Matt Barnes,285,36,GSW,1610612744,24
314,304,407,695,0.112,0.15,37,61,32,1622.0,2709,2884,203521,Matthew Dellavedova,581,65,MIL,1610612749,29
315,67,99,169,0.045,0.067,5,61,34,1803.0,1475,1269,203090,Maurice Harkless,141,26,POR,1610612757,27
316,1,2,2,0.008,0.015,0,22,16,149.0,133,114,1626254,Maurice Ndour,10,1,NYK,1610612752,6
317,6,8,13,0.082,0.11,2,19,15,86.0,73,73,1897,Metta World Peace,10,0,LAL,1610612747,4
318,56,73,145,0.046,0.061,5,57,32,936.0,1205,1012,203086,Meyers Leonard,112,12,POR,1610612757,25
319,50,79,121,0.054,0.085,6,50,29,855.0,925,856,201563,Michael Beasley,105,23,MIL,1610612749,21
320,77,91,176,0.073,0.086,3,30,14,624.0,1055,1091,203487,Michael Carter-Williams,133,11,CHI,1610612741,16
321,2,2,5,0.074,0.074,0,9,2,32.0,27,21,1627771,Michael Gbinije,3,0,DET,1610612765,7
322,95,141,239,0.054,0.08,9,66,37,1946.0,1760,1271,203077,Michael Kidd-Gilchrist,194,38,CHA,1610612766,29
323,342,474,819,0.102,0.141,37,55,26,1827.0,3359,3981,201144,Mike Conley,742,95,MEM,1610612763,29
324,38,56,96,0.064,0.095,1,42,13,674.0,592,588,2399,Mike Dunleavy,79,16,ATL,1610612737,29
325,12,14,30,0.076,0.089,2,15,10,82.0,157,107,2034,Mike Miller,21,0,DEN,1610612743,5
326,72,106,184,0.056,0.082,9,55,25,1030.0,1296,1019,203488,Mike Muscala,140,26,ATL,1610612737,30
327,17,18,40,0.077,0.081,0,18,11,195.0,221,201,203118,Mike Scott,29,1,ATL,1610612737,7
328,1,2,3,0.045,0.091,1,2,2,25.0,22,21,1627861,Mike Tobey,3,0,CHA,1610612766,0
329,20,26,48,0.071,0.093,1,37,21,377.0,281,221,203101,Miles Plumlee,34,5,CHA,1610612766,16
330,52,69,128,0.063,0.083,4,56,35,776.0,828,806,1627851,Mindaugas Kuzminskas,96,13,NYK,1610612752,21
331,36,47,83,0.038,0.049,0,54,28,838.0,954,833,203141,Mirza Teletovic,67,11,MIL,1610612749,26
332,194,260,455,0.112,0.15,13,57,26,1528.0,1733,1886,101145,Monta Ellis,381,53,IND,1610612754,31
333,60,77,156,0.054,0.069,3,51,15,925.0,1118,943,1626149,Montrezl Harrell,97,14,HOU,1610612745,36
334,81,115,206,0.038,0.054,6,64,30,1985.0,2141,1776,1626167,Myles Turner,147,28,IND,1610612754,34
335,78,115,190,0.046,0.068,10,64,36,1178.0,1693,1229,202357,Nemanja Bjelica,161,27,MIN,1610612750,28
336,48,72,130,0.042,0.063,7,56,17,975.0,1138,926,2403,Nene,113,17,HOU,1610612745,39
337,34,53,80,0.041,0.063,3,35,16,709.0,835,638,203457,Nerlens Noel,61,16,DAL,1610612742,19
338,8,10,19,0.06,0.075,2,14,9,81.0,133,102,2555,Nick Collison,16,0,OKC,1610612760,5
339,56,84,138,0.049,0.073,10,58,39,1503.0,1145,1486,201156,Nick Young,115,18,LAL,1610612747,19
340,372,485,878,0.127,0.165,43,63,35,2191.0,2934,2948,201587,Nicolas Batum,700,70,CHA,1610612766,28
341,28,35,65,0.081,0.101,4,42,28,288.0,346,298,1627852,Nicolas Brussino,53,3,DAL,1610612742,14
342,28,32,65,0.09,0.103,2,18,3,174.0,311,348,1627879,Nicolas Laprovittola,50,2,SAS,1610612759,15
343,137,175,333,0.074,0.095,15,64,41,1726.0,1846,1817,203917,Nik Stauskas,285,23,PHI,1610612755,23
344,257,325,595,0.094,0.119,23,57,29,1539.0,2730,2108,203999,Nikola Jokic,439,45,DEN,1610612743,28
345,51,81,125,0.026,0.041,7,55,27,1253.0,1976,1511,202703,Nikola Mirotic,101,22,CHI,1610612741,28
346,163,205,403,0.056,0.07,12,61,39,1764.0,2932,2359,202696,Nikola Vucevic,360,29,ORL,1610612753,22
347,16,27,40,0.018,0.03,3,57,31,796.0,890,484,203943,Noah Vonleh,38,8,POR,1610612757,26
348,69,82,170,0.078,0.093,3,62,26,1111.0,883,1057,1626181,Norman Powell,154,10,TOR,1610612761,36
349,5,8,10,0.068,0.11,1,4,4,52.0,73,88,202708,Norris Cole,10,2,OKC,1610612760,0
350,15,21,39,0.037,0.051,1,22,5,342.0,408,289,1627855,Okaro White,34,5,MIA,1610612748,17
351,15,20,38,0.025,0.034,1,31,19,482.0,591,287,201600,Omer Asik,31,4,NOP,1610612740,12
352,26,38,63,0.045,0.066,2,23,14,420.0,575,431,201956,Omri Casspi,45,10,NOP,1610612740,9
353,101,134,240,0.048,0.064,11,66,25,2231.0,2093,1580,203490,Otto Porter Jr.,193,21,WAS,1610612764,41
354,78,113,192,0.039,0.057,11,65,42,1811.0,1975,1398,200782,PJ Tucker,164,25,TOR,1610612761,23
355,15,29,33,0.018,0.036,1,50,19,792.0,811,560,1627783,Pascal Siakam,35,13,TOR,1610612761,31
356,16,22,40,0.074,0.102,1,29,18,209.0,216,190,1626192,Pat Connaughton,33,5,POR,1610612757,11
357,231,290,570,0.115,0.145,18,53,16,1624.0,2002,1936,201976,Patrick Beverley,460,40,HOU,1610612745,37
358,54,85,131,0.073,0.115,4,56,13,810.0,738,794,1627775,Patrick McCaw,120,26,GSW,1610612744,43
359,62,93,162,0.039,0.059,6,50,20,1292.0,1578,1132,202335,Patrick Patterson,111,24,TOR,1610612761,30
360,222,299,503,0.084,0.113,8,65,13,1422.0,2637,2937,201988,Patty Mills,407,69,SAS,1610612759,52
361,124,155,292,0.061,0.076,12,48,9,1239.0,2035,1604,2200,Pau Gasol,207,18,SAS,1610612759,39
362,192,264,463,0.091,0.125,26,58,27,2054.0,2114,2478,202331,Paul George,383,46,IND,1610612754,31
363,241,291,581,0.085,0.103,20,64,27,2198.0,2830,2904,200794,Paul Millsap,475,31,ATL,1610612737,37
364,2,3,5,0.011,0.017,0,13,6,153.0,176,154,1718,Paul Pierce,7,1,LAC,1610612746,7
365,13,20,31,0.032,0.05,4,29,17,470.0,403,374,1627835,Paul Zipser,25,3,CHI,1610612741,12
366,19,23,46,0.123,0.148,1,9,5,84.0,155,182,203510,Pierre Jackson,36,3,DAL,1610612742,4
367,5,6,12,0.014,0.017,0,25,21,307.0,361,288,203112,Quincy Acy,14,1,BKN,1610612751,4
368,12,16,30,0.078,0.104,1,5,1,77.0,154,168,1626188,Quinn Cook,23,3,DAL,1610612742,4
369,0,0,0,0.0,0.0,0,3,1,9.0,8,7,1626154,RJ Hunter,1,0,CHI,1610612741,2
370,363,453,828,0.11,0.137,36,57,30,1480.0,3306,3258,200765,Rajon Rondo,702,54,CHI,1610612741,27
371,2,4,4,0.027,0.053,0,16,9,126.0,75,57,1626176,Rakeem Christmas,4,2,IND,1610612754,7
372,129,182,294,0.1,0.141,11,50,27,811.0,1289,1518,201196,Ramon Sessions,266,42,CHA,1610612766,23
373,102,137,263,0.081,0.109,11,51,42,952.0,1261,1298,200751,Randy Foye,239,24,BKN,1610612751,9
374,14,19,32,0.065,0.088,1,32,17,355.0,217,260,1626173,Rashad Vaughn,19,4,MIL,1610612749,15
375,25,38,65,0.065,0.098,6,34,13,273.0,386,414,203526,Raul Neto,46,7,UTA,1610612762,21
376,162,225,395,0.073,0.101,14,65,26,1429.0,2219,2238,101109,Raymond Felton,334,48,LAC,1610612746,39
377,17,23,40,0.081,0.11,2,20,10,265.0,210,220,203493,Reggie Bullock,29,4,DET,1610612765,10
378,244,320,582,0.111,0.145,19,45,23,1296.0,2208,2749,202704,Reggie Jackson,514,57,DET,1610612765,22
379,4,4,9,0.062,0.062,0,6,5,79.0,65,77,202130,Reggie Williams,9,0,NOP,1610612740,1
380,62,91,151,0.052,0.076,4,64,21,1315.0,1200,905,2210,Richard Jefferson,109,25,CLE,1610612739,43
381,30,45,75,0.033,0.05,3,41,29,731.0,904,795,1626158,Richaun Holmes,59,12,PHI,1610612755,12
382,536,663,1222,0.135,0.167,44,60,35,1943.0,3973,4132,201937,Ricky Rubio,918,84,MIN,1610612750,25
383,93,129,239,0.047,0.065,12,59,36,1857.0,1995,1782,203496,Robert Covington,172,23,PHI,1610612755,23
384,68,102,158,0.047,0.07,3,67,35,1871.0,1455,1358,201577,Robin Lopez,139,31,CHI,1610612741,32
385,82,113,197,0.068,0.093,8,48,15,1354.0,1213,1577,203918,Rodney Hood,184,23,UTA,1610612762,33
386,91,110,223,0.078,0.095,6,63,32,1599.0,1161,1093,203585,Rodney McGruder,187,13,MIA,1610612748,31
387,72,94,171,0.078,0.102,2,34,19,620.0,921,1036,201155,Rodney Stuckey,135,20,IND,1610612754,15
388,50,63,121,0.079,0.099,4,37,28,447.0,636,666,1627758,Ron Baker,97,9,NYK,1610612752,9
389,121,158,297,0.058,0.076,7,60,49,1307.0,2077,1630,1626178,Rondae Hollis-Jefferson,249,30,BKN,1610612751,11
390,0,0,0,0.0,0.0,0,4,2,10.0,9,8,101179,Ronnie Price,1,0,PHX,1610612756,2
391,21,30,54,0.05,0.072,3,46,23,678.0,418,359,201579,Roy Hibbert,45,5,DEN,1610612743,23
392,83,109,193,0.079,0.104,5,30,19,1013.0,1047,1107,200752,Rudy Gay,157,22,SAC,1610612758,11
393,73,109,181,0.023,0.035,8,66,24,2217.0,3129,1994,203497,Rudy Gobert,187,28,UTA,1610612762,42
394,669,816,1534,0.168,0.205,70,66,29,2302.0,3984,4967,201566,Russell Westbrook,1270,76,OKC,1610612760,37
395,60,97,160,0.033,0.053,2,63,19,1903.0,1820,1720,201583,Ryan Anderson,136,34,HOU,1610612745,44
396,5,7,12,0.074,0.103,0,11,6,53.0,68,49,203527,Ryan Kelly,10,2,ATL,1610612737,5
397,12,27,30,0.015,0.033,2,59,35,752.0,806,377,1626257,Salah Mejri,40,14,DAL,1610612742,24
398,72,91,176,0.057,0.072,3,67,21,1279.0,1263,947,1626155,Sam Dekker,122,17,HOU,1610612745,46
399,24,32,56,0.078,0.104,1,31,21,239.0,307,308,2756,Sasha Vujacic,48,7,NYK,1610612752,10
400,147,208,371,0.076,0.108,19,63,52,1629.0,1931,2274,203930,Sean Kilpatrick,308,42,BKN,1610612751,11
401,101,138,243,0.084,0.114,13,48,22,674.0,1206,1271,203902,Semaj Christon,207,24,OKC,1610612760,26
402,66,99,158,0.029,0.043,5,66,39,2042.0,2292,1983,201586,Serge Ibaka,155,29,TOR,1610612761,27
403,311,415,741,0.096,0.128,35,61,40,1363.0,3232,3575,200771,Sergio Rodriguez,621,68,PHI,1610612755,21
404,171,215,409,0.072,0.091,12,61,35,1808.0,2359,2669,203552,Seth Curry,367,32,DAL,1610612742,26
405,28,42,65,0.053,0.079,1,62,36,1210.0,530,795,203498,Shabazz Muhammad,56,13,MIN,1610612750,26
406,52,66,127,0.088,0.112,5,41,23,370.0,591,653,203894,Shabazz Napier,99,9,POR,1610612757,18
407,101,180,229,0.059,0.104,6,60,12,1049.0,1724,1728,2733,Shaun Livingston,217,75,GSW,1610612744,48
408,1,2,2,0.025,0.05,0,3,2,27.0,40,35,1627848,Shawn Long,5,1,PHI,1610612755,1
409,15,19,34,0.066,0.084,1,28,12,251.0,227,235,1627815,Sheldon McClellan,28,3,WAS,1610612764,16
410,131,167,325,0.073,0.093,13,46,19,983.0,1798,1969,202714,Shelvin Mack,270,23,UTA,1610612762,27
411,6,12,15,0.025,0.049,2,18,15,208.0,243,183,1627746,Skal Labissiere,8,4,SAC,1610612758,3
412,109,160,255,0.067,0.099,13,64,38,1849.0,1617,1462,203524,Solomon Hill,217,38,NOP,1610612740,26
413,129,156,318,0.084,0.102,4,41,36,907.0,1533,1554,203915,Spencer Dinwiddie,276,23,BKN,1610612751,5
414,67,95,157,0.08,0.114,13,42,21,669.0,836,798,201150,Spencer Hawes,120,15,MIL,1610612749,21
415,84,120,198,0.077,0.11,14,62,31,1063.0,1093,927,1626169,Stanley Johnson,158,22,DET,1610612765,31
416,405,584,952,0.12,0.174,40,64,13,2151.0,3363,4035,201939,Stephen Curry,703,140,GSW,1610612744,51
417,2,2,4,0.019,0.019,0,14,9,75.0,105,68,1627757,Stephen Zimmerman,4,0,ORL,1610612753,5
418,0,0,0,0.0,0.0,0,8,2,22.0,12,14,200779,Steve Novak,0,0,MIL,1610612749,6
419,69,100,176,0.044,0.064,7,64,27,1951.0,1565,1301,203500,Steven Adams,173,24,OKC,1610612760,37
420,405,530,985,0.094,0.122,39,65,42,1654.0,4330,4386,204456,T.J. McConnell,840,86,PHI,1610612755,23
421,56,84,129,0.046,0.068,2,52,35,1558.0,1228,1383,203933,TJ Warren,117,26,PHX,1610612756,17
422,67,105,155,0.025,0.039,7,64,32,1709.0,2694,2117,201959,Taj Gibson,136,31,OKC,1610612760,32
423,36,55,89,0.034,0.052,6,55,36,887.0,1059,730,204028,Tarik Black,82,14,LAL,1610612747,19
424,31,44,77,0.064,0.091,4,44,22,534.0,484,476,1627752,Taurean Prince,62,9,ATL,1610612737,22
425,59,80,141,0.042,0.056,5,52,33,1266.0,1419,1244,203093,Terrence Jones,118,17,MIL,1610612749,19
426,62,86,151,0.064,0.088,13,63,30,1512.0,973,1139,203082,Terrence Ross,118,11,ORL,1610612753,33
427,109,157,257,0.058,0.084,5,62,24,1095.0,1879,1938,1626179,Terry Rozier,233,45,BOS,1610612738,38
428,97,150,236,0.061,0.094,12,55,24,1434.0,1595,1379,200757,Thabo Sefolosha,182,41,ATL,1610612737,31
429,91,137,221,0.041,0.062,13,57,25,1718.0,2203,1678,201152,Thaddeus Young,178,33,IND,1610612754,32
430,23,27,58,0.037,0.044,2,37,27,401.0,619,375,203080,Thomas Robinson,50,2,LAL,1610612747,10
431,11,14,24,0.03,0.038,1,41,20,334.0,367,268,1627748,Thon Maker,16,3,MIL,1610612749,21
432,254,322,580,0.108,0.137,17,50,32,1165.0,2352,2456,204025,Tim Frazier,514,51,NOP,1610612740,18
433,138,186,323,0.09,0.121,16,65,29,1678.0,1541,1941,203501,Tim Hardaway Jr.,261,32,ATL,1610612737,36
434,8,8,19,0.19,0.19,0,13,9,44.0,42,50,1627817,Tim Quarterman,15,0,POR,1610612757,4
435,43,59,104,0.039,0.053,2,54,38,1104.0,1104,907,202389,Timofey Mozgov,93,14,LAL,1610612747,16
436,41,59,93,0.063,0.091,5,53,34,707.0,647,585,1627789,Timothe Luwawu-Cabarrot,68,14,PHI,1610612755,19
437,113,150,266,0.04,0.053,12,66,33,2084.0,2804,2652,202699,Tobias Harris,250,26,DET,1610612765,33
438,79,97,190,0.095,0.117,10,48,18,623.0,828,818,203107,Tomas Satoransky,159,9,WAS,1610612764,30
439,56,90,138,0.077,0.124,7,23,9,392.0,725,747,201962,Toney Douglas,127,27,MEM,1610612763,14
440,73,105,168,0.054,0.077,7,58,28,1586.0,1361,1185,2754,Tony Allen,129,25,MEM,1610612763,30
441,230,297,525,0.096,0.124,14,48,10,1240.0,2391,2653,2225,Tony Parker,467,53,SAS,1610612759,38
442,79,110,189,0.064,0.089,9,65,33,1876.0,1235,1271,203503,Tony Snell,154,22,MIL,1610612749,32
443,5,6,12,0.05,0.059,0,22,13,130.0,101,90,1626203,Treveon Graham,16,1,CHA,1610612766,9
444,145,204,360,0.071,0.099,16,67,21,2307.0,2054,1751,2772,Trevor Ariza,275,43,HOU,1610612745,46
445,125,161,331,0.044,0.056,11,59,48,1537.0,2855,2022,202344,Trevor Booker,263,25,BKN,1610612751,11
446,93,122,222,0.087,0.114,6,54,21,662.0,1071,1306,203504,Trey Burke,187,22,WAS,1610612764,33
447,68,97,180,0.04,0.057,8,62,24,1110.0,1691,1497,1626168,Trey Lyles,135,20,UTA,1610612762,38
448,67,106,179,0.033,0.052,11,65,22,1964.0,2042,1133,202684,Tristan Thompson,129,28,CLE,1610612739,43
449,32,45,79,0.046,0.064,6,52,25,867.0,703,905,203584,Troy Daniels,73,7,MEM,1610612763,27
450,19,21,44,0.064,0.071,1,24,9,418.0,295,305,1627786,Troy Williams,45,1,HOU,1610612745,15
451,277,373,673,0.099,0.134,28,60,39,1514.0,2794,3166,201951,Ty Lawson,583,67,SAC,1610612758,21
452,47,58,112,0.084,0.104,1,38,16,285.0,559,598,203898,Tyler Ennis,84,11,LAL,1610612747,22
453,190,249,457,0.078,0.102,14,58,32,1743.0,2435,2615,204020,Tyler Johnson,411,45,MIA,1610612748,26
454,99,133,222,0.111,0.149,11,44,32,510.0,894,1019,1627755,Tyler Ulis,184,23,PHX,1610612756,12
455,36,46,87,0.071,0.091,3,42,18,445.0,505,453,203092,Tyler Zeller,74,7,BOS,1610612738,24
456,108,137,271,0.102,0.13,11,33,19,640.0,1055,1204,201936,Tyreke Evans,231,17,SAC,1610612758,14
457,29,60,74,0.018,0.038,5,45,31,1229.0,1572,785,2199,Tyson Chandler,75,26,PHX,1610612756,14
458,104,132,249,0.12,0.152,8,44,24,552.0,866,896,1626145,Tyus Jones,172,21,MIN,1610612750,20
459,6,6,13,0.045,0.045,0,15,10,129.0,133,96,2617,Udonis Haslem,16,0,MIA,1610612748,5
460,128,167,302,0.085,0.111,15,51,22,1708.0,1499,1818,203506,Victor Oladipo,247,24,OKC,1610612760,29
461,104,141,241,0.07,0.095,6,59,29,1401.0,1479,1285,1713,Vince Carter,182,31,MEM,1610612763,30
462,49,63,115,0.09,0.116,3,24,9,309.0,544,598,1627735,Wade Baldwin IV,101,11,MEM,1610612763,15
463,58,83,141,0.067,0.096,5,47,21,1201.0,863,1042,201961,Wayne Ellington,104,20,MIA,1610612748,26
464,21,28,46,0.023,0.031,0,59,25,733.0,918,590,202325,Wesley Johnson,43,8,LAC,1610612746,34
465,151,176,374,0.074,0.086,4,60,35,2104.0,2039,2233,202083,Wesley Matthews,330,21,DAL,1610612742,25
466,179,228,437,0.114,0.145,11,52,25,1484.0,1577,1813,203115,Will Barton,355,38,DEN,1610612743,27
467,46,58,109,0.052,0.066,4,60,37,980.0,881,777,1626161,Willie Cauley-Stein,85,8,SAC,1610612758,23
468,22,31,54,0.039,0.056,3,56,26,809.0,557,426,203186,Willie Reed,62,6,MIA,1610612748,30
469,65,88,162,0.043,0.058,8,57,35,956.0,1518,1035,1626195,Willy Hernangomez,124,14,NYK,1610612752,22
470,121,169,310,0.066,0.091,7,59,31,1832.0,1847,1847,201163,Wilson Chandler,246,40,DEN,1610612743,28
